,class,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC
251,ECON50,0.02298095863427446,0.28233749179251477,0.16021011162179907,0.16611950098489822,0.24556795797767564,0.023637557452396585,0.016414970453053186,0.014445173998686802,0.006565988181221274,0.0,0.003282994090610637,0.0,0.008535784635587657,0.046618516086671044,0.003282994090610637
252,SLAVLANG1,0.2937625754527163,0.43259557344064387,0.15392354124748492,0.030181086519114688,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0613682092555332,0.0
253,ME218B,0.05631067961165048,0.8349514563106796,0.07961165048543689,0.009708737864077669,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.0
254,HISTORY195C,0.0458984375,0.419921875,0.2568359375,0.1162109375,0.0693359375,0.0693359375,0.0224609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,PHYSICS113,0.13971146545178437,0.32649962034927865,0.1867881548974943,0.0463173880030372,0.13971146545178437,0.0926347760060744,0.022779043280182234,0.0,0.022779043280182234,0.0,0.0,0.0,0.0,0.022779043280182234,0.0
256,DANCE149,0.05706134094151213,0.23109843081312412,0.06990014265335236,0.011412268188302425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011412268188302425,0.6134094151212554,0.005706134094151213
257,CHEMENG180,0.05676126878130217,0.7178631051752922,0.1419031719532554,0.02671118530884808,0.05676126878130217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,ME351A,0.073558648111332,0.4274353876739563,0.16699801192842942,0.09244532803180915,0.16699801192842942,0.036779324055666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017892644135188866,0.017892644135188866
259,CHEM31A,0.023665893271461718,0.10208816705336426,0.19443155452436195,0.19953596287703015,0.17958236658932714,0.11879350348027842,0.06821345707656612,0.03665893271461717,0.014849187935034803,0.0032482598607888632,0.0037122969837587007,0.0004640371229698376,0.004176334106728539,0.044547563805104405,0.0060324825986078886
260,ECON199D,0.13858695652173914,0.5842391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27717391304347827,0.0
261,ECON145,0.0,0.33209990749306195,0.39777983348751156,0.14338575393154487,0.06567992599444958,0.010175763182238668,0.010175763182238668,0.010175763182238668,0.010175763182238668,0.0,0.0,0.0,0.010175763182238668,0.010175763182238668,0.0
262,HISTORY209S,0.041278295605858856,0.5725699067909454,0.25033288948069243,0.0692410119840213,0.02663115845539281,0.013315579227696404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02663115845539281,0.0
263,PHYSICS26,0.00980392156862745,0.060784313725490195,0.00392156862745098,0.027450980392156862,0.027450980392156862,0.00980392156862745,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.8431372549019608,0.00392156862745098
264,FRENLANG21C,0.008832188420019628,0.42198233562315995,0.33758586849852795,0.0745829244357213,0.0647693817468106,0.0,0.008832188420019628,0.0,0.0,0.0,0.0,0.0,0.0,0.08341511285574092,0.0
265,MED282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772727272727273,0.022727272727272728
266,PSYC135,0.0723793677204659,0.3577371048252912,0.27121464226289516,0.1572379367720466,0.05823627287853577,0.018302828618968387,0.0033277870216306157,0.0016638935108153079,0.0,0.0,0.0,0.0,0.0016638935108153079,0.05823627287853577,0.0
267,EARTHSYS113,0.02592388306674021,0.23717595146166576,0.10535024820739107,0.1583011583011583,0.1847766133480419,0.02592388306674021,0.05239933811362383,0.10535024820739107,0.02592388306674021,0.0,0.0,0.0,0.0,0.07887479316050745,0.0
268,OSPBER126X,0.0,0.10836909871244635,0.4613733905579399,0.2167381974248927,0.16201716738197425,0.02575107296137339,0.02575107296137339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,CEE63,0.03192142418661756,0.2639656230816452,0.22529158993247392,0.13505217925107427,0.14119091467157766,0.050951503990178025,0.057704112952731736,0.019030079803560467,0.025168815224063844,0.0,0.0,0.006138735420503376,0.006138735420503376,0.025168815224063844,0.012277470841006752
270,MUSIC192C,0.044859813084112146,0.8037383177570093,0.029906542056074768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12149532710280374,0.0
271,CS199,0.20202020202020202,0.7239057239057239,0.018518518518518517,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.005050505050505051
272,SLE92,0.0,0.14777777777777779,0.4777777777777778,0.2611111111111111,0.08888888888888889,0.006666666666666667,0.0033333333333333335,0.0011111111111111111,0.0,0.0,0.0,0.0,0.0033333333333333335,0.008888888888888889,0.0011111111111111111
273,POLISCI149T,0.0,0.25055187637969095,0.4746136865342163,0.08278145695364239,0.1390728476821192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026490066225165563,0.026490066225165563,0.0
274,PSYCH10,0.06672597864768683,0.38256227758007116,0.08718861209964412,0.10142348754448399,0.2197508896797153,0.046263345195729534,0.026690391459074734,0.01601423487544484,0.008896797153024912,0.0026690391459074734,0.0,0.0,0.012455516014234875,0.023131672597864767,0.006227758007117438
275,HISTORY47,0.0,0.24284199363732767,0.4559915164369035,0.12089077412513255,0.060445387062566275,0.0,0.029692470837751856,0.0,0.0,0.0,0.0,0.0,0.0,0.09013785790031813,0.0
276,EDUC130,0.0,0.6286549707602339,0.1871345029239766,0.03070175438596491,0.03070175438596491,0.0,0.0,0.03070175438596491,0.0,0.0,0.0,0.0,0.03070175438596491,0.06140350877192982,0.0
277,CS224W,0.09090909090909091,0.39090909090909093,0.15636363636363637,0.11636363636363636,0.07727272727272727,0.05181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11636363636363636,0.0
278,CSRE200X,0.0,0.4291417165668663,0.17165668662674652,0.05688622754491018,0.027944111776447105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25748502994011974,0.05688622754491018
279,MUSIC274A,0.1099290780141844,0.7624113475177305,0.1099290780141844,0.01773049645390071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,SPANLANG10,0.019148936170212766,0.029787234042553193,0.00851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00851063829787234,0.9148936170212766,0.019148936170212766
281,COMM1B,0.0033068783068783067,0.22817460317460317,0.2843915343915344,0.23214285714285715,0.11177248677248677,0.05952380952380952,0.011243386243386243,0.01521164021164021,0.0,0.0,0.0,0.0,0.007275132275132275,0.04365079365079365,0.0033068783068783067
282,MUSIC20A,0.052083333333333336,0.8958333333333334,0.0,0.0,0.035416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0
283,ENGR100,0.04567699836867863,0.7014681892332789,0.04567699836867863,0.021207177814029365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859706362153344,0.0
284,SLE93,0.006674082313681869,0.2235817575083426,0.4783092324805339,0.1946607341490545,0.07119021134593993,0.014460511679644048,0.0,0.0,0.0,0.0,0.0,0.0,0.0011123470522803114,0.010011123470522803,0.0
285,CS198,0.02771855010660981,0.02771855010660981,0.0,0.0,0.0,0.0,0.0,0.0042643923240938165,0.0,0.0,0.0,0.0042643923240938165,0.0042643923240938165,0.9168443496801706,0.014925373134328358
286,PWR1JP,0.011715481171548118,0.3598326359832636,0.16652719665271967,0.2569037656903766,0.1799163179916318,0.02510460251046025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,MUSIC192B,0.045454545454545456,0.7239057239057239,0.11616161616161616,0.0,0.06902356902356903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0
288,ENGLISH198,0.1024793388429752,0.7107438016528925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18677685950413223,0.0
289,EE364B,0.2672253258845438,0.40037243947858475,0.13314711359404097,0.032588454376163874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
290,SLE199,0.016632016632016633,0.893970893970894,0.035343035343035345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0
291,EARTHSYS112,0.0,0.2979635584137192,0.4608788853161844,0.18971061093247588,0.02572347266881029,0.02572347266881029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,SOC170,0.018844221105527637,0.25125628140703515,0.2701005025125628,0.19283919597989949,0.11557788944723618,0.0571608040201005,0.018844221105527637,0.018844221105527637,0.018844221105527637,0.0,0.0,0.0,0.0,0.018844221105527637,0.018844221105527637
293,ECON17N,0.05213764337851929,0.4483837330552659,0.3962460896767466,0.07820646506777894,0.02502606882168926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,ECON150,0.05211526670754139,0.26364193746167996,0.21091354996934397,0.13182096873083998,0.23727774371551197,0.05211526670754139,0.05211526670754139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,CHEMENG181,0.0,0.17278747742323902,0.1378687537627935,0.08609271523178808,0.22456351595424442,0.2588801926550271,0.03431667670078266,0.03431667670078266,0.0,0.0,0.0,0.0,0.0,0.051173991571342566,0.0
296,MUSIC171,0.06165703275529865,0.8285163776493256,0.015414258188824663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09441233140655106,0.0
297,MUSIC165,0.021739130434782608,0.9347826086956522,0.006521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03695652173913044,0.0
298,PHYSICS112,0.22459499263622976,0.3166421207658321,0.11855670103092783,0.14506627393225333,0.13181148748159058,0.012518409425625921,0.02577319587628866,0.0,0.012518409425625921,0.0,0.0,0.0,0.0,0.012518409425625921,0.0
299,ME218C,0.041928721174004195,0.9014675052410901,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.0
300,ME218A,0.03456495828367104,0.5125148986889154,0.2872467222884386,0.09773539928486293,0.03456495828367104,0.0166865315852205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166865315852205,0.0
301,PUBLPOL103C,0.015714285714285715,0.2914285714285714,0.30714285714285716,0.22642857142857142,0.06428571428571428,0.047857142857142855,0.015714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.03142857142857143,0.0
302,LINGUIST150,0.023917995444191344,0.489749430523918,0.2938496583143508,0.09681093394077449,0.04783599088838269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023917995444191344,0.023917995444191344
303,MUSIC173,0.0019801980198019802,0.8514851485148515,0.04950495049504951,0.02574257425742574,0.007920792079207921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06336633663366337,0.0
304,MUSIC167,0.030828516377649325,0.8285163776493256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14065510597302505,0.0
305,EE216,0.09347181008902077,0.3189910979228487,0.14985163204747776,0.09347181008902077,0.14985163204747776,0.04599406528189911,0.0,0.0,0.0,0.0,0.0,0.0,0.008902077151335312,0.11201780415430267,0.02744807121661721
306,ECON146,0.05332167832167832,0.3583916083916084,0.3758741258741259,0.125,0.03496503496503497,0.017482517482517484,0.0,0.0,0.0,0.0,0.0,0.0,0.017482517482517484,0.017482517482517484,0.0
307,EDUC245,0.031559963931469794,0.38773669972948605,0.19386834986474302,0.09648331830477908,0.22633002705139765,0.0,0.0,0.06402164111812443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,PHYSICS19,0.14566395663956638,0.29132791327913277,0.2005420054200542,0.14566395663956638,0.12737127371273713,0.017615176151761516,0.0,0.017615176151761516,0.0,0.0,0.0,0.0,0.0,0.05420054200542006,0.0
309,CHEM31B,0.02902902902902903,0.12562562562562563,0.2057057057057057,0.21521521521521522,0.17117117117117117,0.10560560560560561,0.055055055055055056,0.02702702702702703,0.016516516516516516,0.0025025025025025025,0.0005005005005005005,0.0,0.0035035035035035035,0.03953953953953954,0.003003003003003003
310,BIOHOPK174H,0.0,0.6022408963585434,0.09943977591036414,0.09943977591036414,0.17507002801120447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808
311,MATH131P,0.12943632567849686,0.2992345163535143,0.14126652748782184,0.10716771050800278,0.1127348643006263,0.08977035490605428,0.016005567153792623,0.022268615170494086,0.0048712595685455815,0.0,0.0,0.0,0.010438413361169102,0.061934585942936674,0.0048712595685455815
312,ENGLISH190G,0.14177693761814744,0.8128544423440454,0.022684310018903593,0.0,0.0,0.0,0.022684310018903593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,PHYSICS25,0.06431207169214549,0.22667369530838166,0.18555614127569847,0.19135477069056406,0.11755403268318397,0.07011070110701106,0.05271481286241434,0.028993147074327884,0.01739588824459673,0.0,0.0,0.0,0.005271481286241434,0.028993147074327884,0.01107011070110701
314,CHINLANG2,0.014806378132118452,0.489749430523918,0.21867881548974943,0.09111617312072894,0.06150341685649203,0.018223234624145785,0.002277904328018223,0.0056947608200455585,0.002277904328018223,0.002277904328018223,0.0,0.0,0.0,0.09111617312072894,0.002277904328018223
315,CEE31Q,0.028089887640449437,0.27668539325842695,0.6039325842696629,0.047752808988764044,0.008426966292134831,0.018258426966292134,0.0,0.0,0.0,0.0,0.0,0.0,0.008426966292134831,0.008426966292134831,0.0
316,SLE91,0.005159958720330237,0.1021671826625387,0.4437564499484004,0.3013415892672859,0.1217750257997936,0.007223942208462332,0.0,0.0010319917440660474,0.0,0.0,0.0,0.0,0.0030959752321981426,0.011351909184726523,0.0030959752321981426
317,EE14N,0.028199566160520606,0.9327548806941431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013015184381778741,0.013015184381778741,0.013015184381778741
318,PWR1SP,0.0,0.40037243947858475,0.28957169459962756,0.20018621973929238,0.06610800744878957,0.0,0.043761638733705775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,MATSCI302,0.02577319587628866,0.3694158075601375,0.13144329896907217,0.15807560137457044,0.211340206185567,0.05240549828178694,0.0,0.02577319587628866,0.0,0.0,0.0,0.0,0.0,0.02577319587628866,0.0
320,MATSCI316,0.07785087719298246,0.43201754385964913,0.47149122807017546,0.01864035087719298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,AA200,0.15184243964421856,0.2731893265565438,0.2128335451080051,0.12134688691232529,0.12134688691232529,0.02986022871664549,0.0,0.0,0.0,0.0,0.02986022871664549,0.0,0.0,0.02986022871664549,0.02986022871664549
322,AA210A,0.12541918175720992,0.2883970489604292,0.2005365526492287,0.18779342723004694,0.0999329309188464,0.02481556002682763,0.0,0.012072434607645875,0.012072434607645875,0.0,0.0,0.0,0.03688799463447351,0.012072434607645875,0.0
323,CS224U,0.2273449920508744,0.6836248012718601,0.04451510333863275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04451510333863275,0.0
324,MATSCI303,0.16621253405994552,0.5858310626702997,0.16621253405994552,0.027247956403269755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05449591280653951,0.0
325,CS399,0.24092409240924093,0.7095709570957096,0.033003300330033,0.0165016501650165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,NENS199,0.2996742671009772,0.7003257328990228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,SPECLANG297,0.1600609756097561,0.6554878048780488,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1722560975609756,0.0
328,ENGR103,0.09353023909985936,0.30239099859353025,0.29465541490857944,0.11814345991561181,0.007735583684950774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035161744022503515,0.180028129395218,0.0
329,SPANLANG23B,0.34207240948813983,0.5368289637952559,0.12109862671660425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,MATH175,0.21810344827586206,0.3706896551724138,0.1956896551724138,0.04310344827586207,0.06465517241379311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020689655172413793,0.08706896551724137,0.0
331,EARTHSYS111,0.013131313131313131,0.19696969696969696,0.21717171717171718,0.15606060606060607,0.1696969696969697,0.09494949494949495,0.04696969696969697,0.04696969696969697,0.013131313131313131,0.006060606060606061,0.006060606060606061,0.0,0.0,0.026767676767676767,0.006060606060606061
332,PHYSICS24,0.006036217303822937,0.028169014084507043,0.01609657947686117,0.028169014084507043,0.02414486921529175,0.01006036217303823,0.006036217303822937,0.01006036217303823,0.0,0.0,0.0,0.0,0.0,0.8651911468812877,0.006036217303822937
333,ENGLISH190F,0.02575107296137339,0.9227467811158798,0.02575107296137339,0.02575107296137339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,ENGR90,0.0,0.5569948186528497,0.0,0.16580310880829016,0.22279792746113988,0.0,0.0,0.0,0.0,0.0,0.0,0.027202072538860103,0.0,0.027202072538860103,0.0
335,MUSIC73,0.041121495327102804,0.8037383177570093,0.0,0.0,0.013084112149532711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14205607476635515,0.0
336,EE203,0.01702127659574468,0.0,0.03404255319148936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01702127659574468,0.9148936170212766,0.01702127659574468
337,CHEMENG80Q,0.11896838602329451,0.3577371048252912,0.23876871880199668,0.11896838602329451,0.11896838602329451,0.0,0.02329450915141431,0.0,0.0,0.0,0.0,0.0,0.0,0.02329450915141431,0.0
338,MUSIC199,0.01697792869269949,0.7300509337860781,0.035653650254668934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18166383701188454,0.035653650254668934
339,PUBLPOL156,0.1747787610619469,0.4756637168141593,0.3252212389380531,0.024336283185840708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,PHYSICS120,0.11331719128329298,0.13268765133171914,0.17046004842615012,0.17046004842615012,0.20823244552058112,0.07554479418886198,0.018401937046004842,0.018401937046004842,0.018401937046004842,0.018401937046004842,0.0,0.018401937046004842,0.0,0.03728813559322034,0.0
341,BIO109A,0.02122347066167291,0.5368289637952559,0.2009987515605493,0.08863920099875156,0.066167290886392,0.04369538077403246,0.02122347066167291,0.0,0.0,0.0,0.0,0.0,0.0,0.02122347066167291,0.0
342,PSYCH195,0.0,0.03355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9619686800894854,0.0044742729306487695
343,GERLANG22,0.0,0.5174488567990373,0.22623345367027678,0.09626955475330927,0.0,0.0,0.031287605294825514,0.0,0.0,0.0,0.0,0.0,0.0,0.12876052948255115,0.0
344,PHYSICS134,0.12511848341232226,0.4075829383886256,0.218957345971564,0.0938388625592417,0.03033175355450237,0.03033175355450237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938388625592417,0.0
345,PHYSICS108,0.10154241645244216,0.5526992287917738,0.2660668380462725,0.060411311053984576,0.0,0.0,0.019280205655526992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,INTNLREL140A,0.0,0.25595238095238093,0.42658730158730157,0.19146825396825398,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06349206349206349,0.0
347,SOC142,0.013370865587614356,0.30260380014074595,0.2547501759324419,0.1301900070372977,0.1717100633356791,0.04785362420830401,0.02674173117522871,0.02674173117522871,0.0,0.0,0.0063335679099225895,0.0,0.0,0.019704433497536946,0.0
348,MUSIC42,0.0,0.3036597428288823,0.42532146389713155,0.1513353115727003,0.09000989119683482,0.0,0.0,0.0,0.02967359050445104,0.0,0.0,0.0,0.0,0.0,0.0
349,URBANST132,0.0,0.4446742502585315,0.3298862461220269,0.08169596690796277,0.08169596690796277,0.0,0.0,0.015511892450879007,0.0,0.0,0.0,0.0,0.015511892450879007,0.015511892450879007,0.015511892450879007
350,PHYSICS15,0.04598597038191738,0.33515198752922837,0.21044427123928294,0.1402961808261886,0.11613406079501169,0.07716289945440374,0.007014809041309431,0.0,0.0,0.0,0.0,0.0,0.007014809041309431,0.04598597038191738,0.014809041309431021
351,MATH193,0.039832285115303984,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9014675052410901,0.039832285115303984
352,ENGR62,0.1903986981285598,0.3498779495524817,0.1969080553295362,0.10740439381611067,0.05695687550854353,0.01871440195280716,0.005695687550854353,0.005695687550854353,0.0,0.0,0.005695687550854353,0.0,0.0,0.05695687550854353,0.005695687550854353
353,BIO150,0.04673393520977164,0.22835900159320233,0.16622411046202867,0.18374933616569306,0.12373871481678173,0.029208709506107277,0.01964949548592671,0.014338821030270845,0.006903876792352629,0.0,0.0,0.0,0.002124269782262347,0.17896972915560277,0.0
354,BIO144,0.16132422490803994,0.19390436153441934,0.12926957435627956,0.22595901208617972,0.16132422490803994,0.03205465055176038,0.03205465055176038,0.03205465055176038,0.0,0.0,0.0,0.0,0.0,0.03205465055176038,0.0
355,EE17N,0.278816199376947,0.6697819314641744,0.017133956386292833,0.0,0.017133956386292833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017133956386292833
356,CS155,0.06943192064923355,0.38773669972948605,0.20559062218214608,0.10009017132551848,0.13165013525698827,0.04959422903516682,0.007213706041478809,0.010820559062218215,0.0,0.0,0.0,0.0,0.0,0.03787195671776375,0.0
357,HUMBIO2A,0.020515826494724502,0.25205158264947247,0.10316529894490035,0.09730363423212192,0.2104337631887456,0.0779601406799531,0.05803048065650645,0.0984759671746776,0.029894490035169988,0.0,0.01817116060961313,0.0,0.010550996483001172,0.01817116060961313,0.005275498241500586
358,EE178,0.1001598295151838,0.2290889717634523,0.21470431539690996,0.18646776771443793,0.11454448588172615,0.02823654768247203,0.02823654768247203,0.013851891315929675,0.013851891315929675,0.0,0.0,0.0,0.0,0.05700586041555674,0.013851891315929675
359,CHEMENG191H,0.05286343612334802,0.947136563876652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,CS1C,0.017167381974248927,0.03648068669527897,0.004291845493562232,0.002145922746781116,0.002145922746781116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9227467811158798,0.015021459227467811
361,HUMBIO27,0.0,0.02771855010660981,0.0,0.0,0.02771855010660981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9168443496801706,0.02771855010660981
362,FILMPROD105,0.0,0.32356257046223225,0.48478015783540024,0.03156708004509583,0.03156708004509583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12852311161217586,0.0
363,EE391,0.29178470254957506,0.6090651558073654,0.049575070821529746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049575070821529746,0.0
364,MUSIC74C,0.010548523206751054,0.06118143459915612,0.010548523206751054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071729957805907,0.010548523206751054
365,ENERGY101,0.04092261904761905,0.31994047619047616,0.21651785714285715,0.17559523809523808,0.18601190476190477,0.03050595238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03050595238095238,0.0
366,COMM106,0.048102981029810296,0.19444444444444445,0.29132791327913277,0.21070460704607047,0.11314363143631437,0.08875338753387534,0.007452574525745257,0.023712737127371274,0.007452574525745257,0.007452574525745257,0.0,0.0,0.007452574525745257,0.0,0.0
367,CS227B,0.17036172695449242,0.5017502917152858,0.15985997666277713,0.052508751458576426,0.052508751458576426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06301050175029171,0.0
368,HISTORY139,0.0,0.40074557315936626,0.1668219944082013,0.20037278657968313,0.1668219944082013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032618825722273995,0.032618825722273995,0.0
369,CS224N,0.07194244604316546,0.38669064748201437,0.18974820143884893,0.1528776978417266,0.050359712230215826,0.06474820143884892,0.0,0.02068345323741007,0.0,0.0,0.0,0.0,0.006294964028776978,0.04316546762589928,0.013489208633093525
370,OSPAUSTL40,0.026836158192090395,0.6073446327683616,0.19491525423728814,0.13135593220338984,0.026836158192090395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012711864406779662,0.0
371,CS1U,0.032388663967611336,0.01417004048582996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8704453441295547,0.08299595141700405
372,CS154,0.11826347305389222,0.3218562874251497,0.16541916167664672,0.1092814371257485,0.1122754491017964,0.04640718562874251,0.020958083832335328,0.030688622754491017,0.005239520958083832,0.0,0.0,0.0,0.005239520958083832,0.05538922155688623,0.008982035928143712
373,CS140,0.03256597417181359,0.24143739472206627,0.2184166198764739,0.20887142055025268,0.14542391914654687,0.05614823133071308,0.0039303761931499155,0.01347557551937114,0.0,0.0,0.0016844469399213925,0.0016844469399213925,0.00673778775968557,0.06288601909039865,0.00673778775968557
374,ME104B,0.0,0.06623931623931624,0.0,0.0,0.004273504273504274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9188034188034188,0.010683760683760684
375,CME211,0.15408560311284047,0.3346303501945525,0.23190661478599223,0.07704280155642024,0.07704280155642024,0.05058365758754864,0.0,0.0,0.0,0.0,0.0,0.0,0.024902723735408562,0.024902723735408562,0.024902723735408562
376,ME101,0.030061892130857647,0.3068081343943413,0.3801945181255526,0.17418213969938107,0.07073386383731212,0.013262599469496022,0.0,0.0,0.0,0.0,0.0,0.0,0.002652519893899204,0.020335985853227233,0.0017683465959328027
377,MATH151,0.10337972166998012,0.4274353876739563,0.23061630218687873,0.02186878727634195,0.0805168986083499,0.010934393638170975,0.0,0.033797216699801194,0.0,0.0,0.0,0.0,0.0,0.09145129224652088,0.0
378,HUMBIO193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
379,PWR2CR,0.0,0.4261645193260654,0.3240832507433102,0.11892963330029732,0.06739345887016848,0.015857284440039643,0.015857284440039643,0.015857284440039643,0.0,0.0,0.0,0.0,0.015857284440039643,0.0,0.0
380,DANCE147,0.015909090909090907,0.006818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772727272727273,0.0
381,ENGR50M,0.04246794871794872,0.34455128205128205,0.24759615384615385,0.16105769230769232,0.10176282051282051,0.03685897435897436,0.009615384615384616,0.009615384615384616,0.0,0.0,0.0,0.0,0.004807692307692308,0.026442307692307692,0.015224358974358974
382,GERLANG21,0.16701244813278007,0.4460580912863071,0.054979253112033194,0.11099585062240663,0.11099585062240663,0.0,0.026970954356846474,0.0,0.0,0.0,0.0,0.0,0.0,0.08298755186721991,0.0
383,CHEM131,0.02794022092267706,0.2618583495776478,0.0682261208576998,0.07537361923326835,0.2794022092267706,0.07537361923326835,0.01299545159194282,0.11176088369070825,0.014294996751137101,0.001299545159194282,0.02079272254710851,0.001949317738791423,0.008447043534762833,0.030539311241065625,0.009746588693957114
